machine_id,date,operating_hours_cumulative,daily_runtime_hours,temperature_C,vibration_mm_s,pressure_psi,rpm,current_A,failure_within_7_days,failure_event
8,2023-12-05,3679.7,7.27,77.27,3.534,94.8,1461.7,13.91,0,0
8,2023-12-06,3688.6,8.94,78.88,4.202,95.36,1456.2,12.89,0,0
8,2023-12-07,3702.2,13.59,80.8,4.342,92.93,1449.5,14.14,0,0
8,2023-12-08,3713.3,11.1,82.42,4.153,92.48,1452.0,13.7,0,0
8,2023-12-09,3727.2,13.93,82.44,4.499,91.11,1433.9,13.63,0,0
8,2023-12-10,3740.8,13.55,82.92,4.498,89.65,1443.0,13.56,1,0
8,2023-12-11,3752.7,11.87,85.62,4.676,89.26,1426.5,13.63,1,0
8,2023-12-12,3763.7,11.0,85.17,4.495,87.6,1420.0,14.02,1,0
8,2023-12-13,3779.0,15.31,85.4,5.367,88.33,1406.7,14.32,1,0
8,2023-12-14,3790.7,11.69,89.14,5.393,86.78,1396.7,14.54,1,0
8,2023-12-15,3801.5,10.83,90.74,5.593,86.12,1387.6,14.55,1,0
8,2023-12-16,3816.2,14.69,89.8,5.733,88.19,1387.2,14.43,1,0
8,2023-12-17,3822.9,6.71,93.79,5.795,84.1,1385.9,15.1,0,1
8,2023-12-18,3835.5,12.56,68.23,2.314,102.01,1512.4,13.22,0,0
8,2023-12-19,3842.6,7.13,68.08,2.381,101.64,1511.0,12.87,0,0
8,2023-12-20,3856.8,14.2,67.13,2.606,102.85,1505.8,12.31,0,0
8,2023-12-21,3870.7,13.93,68.66,2.39,101.93,1518.1,12.57,0,0
8,2023-12-22,3881.7,11.04,66.12,2.678,101.42,1505.5,12.59,0,0
8,2023-12-23,3894.4,12.61,67.3,2.27,103.99,1517.2,12.9,0,0
8,2023-12-24,3908.1,13.73,66.91,2.163,100.83,1516.3,12.32,0,0
8,2023-12-25,3918.9,10.83,66.33,2.248,101.5,1512.9,12.13,0,0
8,2023-12-26,3934.0,15.06,68.51,,102.61,1523.6,12.76,0,0
8,2023-12-27,3944.3,10.37,67.98,2.595,,1526.7,12.54,0,0
8,2023-12-28,3959.3,14.92,68.45,2.314,102.46,1497.2,12.09,0,0
8,2023-12-29,3971.1,11.83,67.36,2.168,101.21,1502.1,12.63,0,0
8,2023-12-30,3981.4,10.26,68.63,2.388,102.7,1518.7,12.97,0,0
8,2023-12-31,3987.4,6.04,67.72,2.57,102.67,1527.6,12.21,0,0
8,2024-01-01,3996.4,8.96,67.17,2.386,101.6,1503.1,12.15,0,0
8,2024-01-02,4011.0,14.68,67.0,2.417,100.69,1517.4,12.43,0,0
8,2024-01-03,4021.3,10.29,65.66,2.382,101.3,1500.0,12.62,0,0
8,2024-01-04,4031.5,10.21,68.81,2.355,101.68,1499.2,12.4,0,0
8,2024-01-05,4042.4,10.89,68.69,2.747,102.58,1530.6,12.76,0,0
8,2024-01-06,4051.3,8.86,70.57,2.584,102.01,1517.1,12.5,0,0
8,2024-01-07,4062.2,10.92,67.31,2.668,102.23,1501.7,12.72,0,0
8,2024-01-08,4072.0,9.76,66.98,2.819,102.04,1512.3,12.2,0,0
8,2024-01-09,4087.1,15.09,65.94,2.579,102.54,1507.8,12.05,0,0
8,2024-01-10,4098.7,11.64,68.6,2.316,101.49,1510.6,12.32,0,0
8,2024-01-11,4113.0,14.34,68.37,,101.86,1511.5,12.02,0,0
8,2024-01-12,4125.9,12.87,69.19,2.673,101.72,1515.7,12.54,0,0
8,2024-01-13,4134.0,8.13,66.73,2.467,101.26,1517.6,11.81,0,0
8,2024-01-14,4148.7,14.68,68.36,2.335,102.71,1508.5,12.28,0,0
8,2024-01-15,4155.6,6.87,67.12,,102.68,1508.1,12.33,0,0
8,2024-01-16,4166.1,10.49,68.99,2.195,102.9,1517.2,12.1,0,0
8,2024-01-17,4174.5,8.39,68.18,2.408,100.93,1508.8,12.33,0,0
8,2024-01-18,4185.8,11.38,66.09,2.5,102.04,1508.7,12.42,0,0
8,2024-01-19,4194.8,9.0,67.51,2.37,102.79,1514.9,12.8,0,0
8,2024-01-20,4208.1,13.23,65.69,2.48,103.2,1514.3,12.11,0,0
8,2024-01-21,4223.4,15.37,66.48,2.484,100.19,1510.5,12.53,0,0
8,2024-01-22,4236.5,13.09,66.54,2.47,101.69,1522.4,12.59,0,0
8,2024-01-23,4246.1,9.55,67.0,2.358,101.5,1518.0,12.41,0,0
8,2024-01-24,4258.1,12.0,67.38,2.326,103.28,1530.2,12.27,0,0
8,2024-01-25,4273.0,14.89,67.81,2.369,99.48,1512.0,12.08,0,0
8,2024-01-26,4281.7,8.7,67.76,2.181,100.65,1519.6,12.99,0,0
8,2024-01-27,4288.8,7.18,67.62,2.593,103.13,1525.7,12.44,0,0
8,2024-01-28,4296.2,7.31,67.97,2.468,101.22,1506.9,12.32,0,0
8,2024-01-29,4307.1,10.95,66.39,2.412,100.39,1511.1,13.06,0,0
8,2024-01-30,4320.4,13.32,67.72,2.285,103.21,1523.8,12.49,0,0
8,2024-01-31,4333.0,12.57,69.08,2.406,100.26,1519.4,13.18,0,0
8,2024-02-01,4343.5,10.54,67.48,2.403,102.72,1513.8,11.99,0,0
8,2024-02-02,4356.8,13.29,68.14,2.321,100.13,1503.0,12.35,0,0
8,2024-02-03,4369.2,12.34,,2.544,100.25,1503.6,12.01,0,0
8,2024-02-04,4381.5,12.28,68.5,2.217,101.89,1510.4,12.38,0,0
8,2024-02-05,4389.5,8.02,67.93,2.25,100.85,1507.6,12.38,0,0
8,2024-02-06,4398.6,9.13,68.49,2.553,101.97,1507.8,12.28,0,0
8,2024-02-07,4408.0,9.44,68.15,2.612,103.5,1499.3,12.44,0,0
8,2024-02-08,4422.1,14.08,68.3,2.428,101.54,1503.2,12.3,0,0
8,2024-02-09,4435.9,13.75,68.08,2.238,103.32,1507.0,12.39,0,0
8,2024-02-10,4444.4,8.53,66.64,2.585,102.02,1514.9,12.19,0,0
8,2024-02-11,4451.0,6.55,66.47,2.418,102.65,1511.3,12.85,0,0
8,2024-02-12,4464.6,13.68,67.29,2.405,99.34,1514.5,12.09,0,0
8,2024-02-13,4474.7,10.1,69.19,2.618,102.33,1514.1,12.48,0,0
8,2024-02-14,4482.9,8.2,67.47,2.512,102.18,1500.4,12.06,0,0
8,2024-02-15,4490.1,7.17,67.95,2.331,101.33,1522.5,12.17,0,0
8,2024-02-16,4496.2,6.13,65.68,2.151,103.59,1519.9,12.2,0,0
8,2024-02-17,4506.5,10.28,67.84,2.339,101.2,1514.3,12.38,0,0
8,2024-02-18,4515.9,9.4,67.73,2.458,100.09,1509.8,12.47,0,0
8,2024-02-19,4528.9,12.96,64.97,2.482,102.48,1524.9,12.09,0,0
8,2024-02-20,4544.6,15.77,67.93,2.203,100.27,1505.9,12.29,0,0
8,2024-02-21,4552.7,8.07,65.99,2.289,101.77,1521.8,12.12,0,0
8,2024-02-22,4561.1,8.43,66.92,1.943,103.03,1507.1,12.11,0,0
8,2024-02-23,4570.5,9.37,68.64,2.438,102.19,1524.5,12.76,0,0
8,2024-02-24,4581.2,10.66,67.8,2.129,101.45,1517.7,12.0,0,0
8,2024-02-25,4594.1,12.98,67.19,2.318,101.34,1521.2,12.44,0,0
8,2024-02-26,4603.7,9.52,67.11,2.252,102.96,1515.7,12.93,0,0
8,2024-02-27,4610.7,7.04,67.22,2.487,100.47,1517.6,12.78,0,0
8,2024-02-28,4624.0,13.3,67.8,2.444,102.47,1514.3,12.55,0,0
8,2024-02-29,4638.0,13.95,66.44,2.276,103.89,1505.9,12.41,0,0
8,2024-03-01,4646.4,8.48,68.77,2.41,102.24,1522.8,12.64,0,0
8,2024-03-02,4653.8,7.37,66.5,2.488,101.46,1511.9,12.53,0,0
8,2024-03-03,4665.1,11.28,65.92,2.432,101.53,1514.8,12.85,0,0
8,2024-03-04,4673.2,8.08,68.63,1.88,101.21,1501.3,12.38,0,0
8,2024-03-05,4682.9,9.74,67.21,2.733,101.04,1512.6,12.72,0,0
8,2024-03-06,4696.7,13.77,67.71,2.467,101.81,1517.2,12.32,0,0
8,2024-03-07,4704.9,8.2,68.3,2.555,102.37,1527.8,12.99,0,0
8,2024-03-08,4718.9,14.06,66.92,2.278,103.3,1513.5,12.37,0,0
8,2024-03-09,4731.7,12.74,67.78,2.246,99.74,1511.3,11.93,0,0
8,2024-03-10,4739.9,8.2,68.29,2.307,99.25,1508.7,12.44,0,0
8,2024-03-11,4751.1,11.26,69.29,2.687,103.32,1508.9,12.65,0,0
8,2024-03-12,4763.3,12.14,67.13,2.339,101.75,1528.3,12.91,0,0
8,2024-03-13,4771.3,8.0,67.18,2.377,101.8,1505.5,12.12,0,0
8,2024-03-14,4778.7,7.45,68.21,2.665,102.2,1510.7,11.9,0,0
8,2024-03-15,4790.0,11.31,67.85,2.332,101.51,1525.4,12.57,0,0
8,2024-03-16,4803.0,12.94,67.51,2.389,103.67,1523.2,12.56,0,0
8,2024-03-17,4813.6,10.65,,2.188,102.19,1532.5,12.0,0,0
8,2024-03-18,4820.3,6.7,65.96,2.678,101.25,1522.6,12.32,0,0
8,2024-03-19,4835.6,15.25,66.22,2.273,101.34,1516.0,12.33,0,0
8,2024-03-20,4848.5,12.95,65.97,2.361,101.55,1519.0,12.67,0,0
8,2024-03-21,4860.7,12.21,68.84,1.885,100.92,1505.9,12.29,0,0
8,2024-03-22,4873.2,12.44,68.16,2.361,103.38,1513.2,12.29,0,0
8,2024-03-23,4883.2,9.99,66.27,2.375,101.82,1506.3,12.45,0,0
8,2024-03-24,4899.0,15.84,67.52,2.324,100.52,1525.4,12.01,0,0
8,2024-03-25,4906.3,7.33,,2.126,102.1,1502.3,12.99,0,0
8,2024-03-26,4919.7,13.39,65.43,2.468,103.13,1512.0,12.7,0,0
8,2024-03-27,4929.9,10.21,67.83,2.101,102.75,1505.6,12.21,0,0
8,2024-03-28,4944.7,14.81,66.47,2.138,100.93,1522.1,12.08,0,0
8,2024-03-29,4957.9,13.17,68.35,2.347,100.58,1515.4,12.11,0,0
8,2024-03-30,4969.5,11.62,66.5,2.568,103.12,1513.8,12.59,0,0
8,2024-03-31,4984.9,15.38,67.86,2.379,100.07,1504.6,12.12,0,0
8,2024-04-01,5000.0,15.12,68.94,2.431,102.06,1525.4,12.34,0,0
8,2024-04-02,5006.6,6.52,68.62,2.286,101.13,1506.6,11.91,0,0
8,2024-04-03,5014.5,7.93,68.15,2.285,103.01,1510.8,12.58,0,0
8,2024-04-04,5027.3,12.76,,2.519,100.64,1514.0,12.59,0,0
8,2024-04-05,5042.5,15.22,66.14,2.571,100.9,1518.3,12.36,0,0
8,2024-04-06,5052.8,10.3,67.2,2.553,102.31,1511.7,12.48,0,0
8,2024-04-07,5059.2,6.38,67.42,2.479,102.49,1525.5,12.66,0,0
8,2024-04-08,5071.6,12.43,67.34,2.436,103.05,1514.5,12.47,0,0
8,2024-04-09,5079.5,7.95,66.11,2.171,102.17,1527.3,12.65,0,0
8,2024-04-10,5091.1,11.52,68.08,2.301,102.04,1506.6,12.07,0,0
8,2024-04-11,5100.9,9.85,66.46,2.279,102.74,1518.2,12.53,0,0
8,2024-04-12,5112.5,11.58,69.19,2.397,100.32,1508.1,12.48,0,0
8,2024-04-13,5127.8,15.32,67.79,2.503,100.81,1512.8,12.78,0,0
8,2024-04-14,5138.7,10.86,68.62,2.336,100.41,1503.3,12.43,0,0
8,2024-04-15,5145.0,6.35,68.6,2.013,99.01,1525.0,12.39,0,0
8,2024-04-16,5156.8,11.81,69.72,2.576,102.54,1525.0,12.25,0,0
8,2024-04-17,5166.1,9.26,67.82,2.252,103.12,1523.8,12.87,0,0
8,2024-04-18,5179.9,13.78,67.25,2.26,102.25,1521.7,11.71,0,0
8,2024-04-19,5190.6,10.7,67.27,2.483,102.07,1536.0,12.57,0,0
8,2024-04-20,5204.0,13.41,69.14,2.309,101.78,1515.7,12.41,0,0
8,2024-04-21,5219.1,15.09,66.32,2.39,101.75,1527.5,12.36,0,0
8,2024-04-22,5228.7,9.62,66.76,2.436,103.39,1513.9,12.32,0,0
8,2024-04-23,5244.6,15.89,67.88,2.409,103.24,1518.9,12.4,0,0
8,2024-04-24,5252.1,7.5,67.49,2.349,101.11,1520.6,12.56,0,0
8,2024-04-25,5264.5,12.44,68.61,2.405,102.8,1499.5,12.18,0,0
8,2024-04-26,5270.9,6.35,66.3,2.735,102.92,1513.1,12.46,0,0
8,2024-04-27,5279.0,8.13,67.58,2.581,102.34,1512.2,12.52,0,0
8,2024-04-28,5291.3,12.34,67.46,2.531,102.08,1513.8,12.13,0,0
8,2024-04-29,5297.8,6.46,66.57,2.459,102.05,1508.3,12.57,0,0
8,2024-04-30,5304.8,7.02,68.52,2.64,100.21,1515.3,12.53,0,0
8,2024-05-01,5313.7,8.91,67.55,2.532,100.12,1516.9,12.18,0,0
8,2024-05-02,5325.5,11.76,67.51,2.596,102.48,1506.0,12.06,0,0
8,2024-05-03,5331.6,6.16,66.82,2.601,100.59,1514.3,12.18,0,0
8,2024-05-04,5342.5,10.82,67.27,2.502,100.3,1512.0,12.46,0,0
8,2024-05-05,5354.7,12.26,66.62,2.48,99.62,1523.7,12.4,0,0
8,2024-05-06,5364.7,10.03,68.51,2.351,101.22,1518.6,12.84,0,0
8,2024-05-07,5371.4,6.68,68.68,2.69,102.07,1507.9,12.31,0,0
8,2024-05-08,5383.5,12.11,69.32,2.391,,1521.8,12.15,0,0
8,2024-05-09,5395.6,12.06,68.08,2.232,102.54,1513.6,12.62,0,0
8,2024-05-10,5406.7,11.06,67.3,2.454,101.3,1514.5,12.12,0,0
8,2024-05-11,5419.6,12.93,67.17,2.369,101.8,1506.6,12.18,0,0
8,2024-05-12,5427.7,8.08,68.13,2.246,102.54,1515.6,12.19,0,0
8,2024-05-13,5440.4,12.79,67.84,2.254,102.16,1521.6,11.52,0,0
8,2024-05-14,5448.1,7.61,67.47,2.402,101.11,1512.1,12.59,0,0
8,2024-05-15,5458.0,9.93,67.38,2.411,101.99,1526.7,12.7,0,0
8,2024-05-16,5464.7,6.68,68.81,2.182,99.71,1521.2,12.69,0,0
8,2024-05-17,5478.9,14.19,67.21,2.335,101.69,1507.3,12.98,0,0
8,2024-05-18,5490.2,11.38,68.99,2.537,101.08,1516.1,12.87,0,0
8,2024-05-19,5505.9,15.71,67.82,2.004,103.21,1503.0,12.32,0,0
8,2024-05-20,5521.4,15.42,67.27,2.35,100.72,1506.3,12.75,0,0
8,2024-05-21,5537.4,15.99,66.86,2.391,101.81,1500.1,12.39,0,0
8,2024-05-22,5544.4,7.01,67.49,2.486,101.27,1501.2,12.29,0,0
8,2024-05-23,5556.4,12.07,68.15,2.355,101.14,1511.6,12.19,0,0
8,2024-05-24,5566.5,10.08,67.27,2.328,102.07,1512.5,12.34,0,0
8,2024-05-25,5577.8,11.33,68.49,2.478,101.28,1515.8,12.52,0,0
8,2024-05-26,5586.9,9.09,67.22,2.379,103.55,1506.8,12.89,0,0
8,2024-05-27,5593.4,6.48,67.52,2.652,99.72,1520.7,12.64,0,0
8,2024-05-28,5606.5,13.08,66.36,2.48,102.33,1512.3,12.19,0,0
8,2024-05-29,5622.1,15.66,68.2,2.509,101.61,1516.5,12.11,0,0
8,2024-05-30,5633.5,11.32,67.38,2.398,101.64,1488.2,12.59,0,0
8,2024-05-31,5642.8,9.3,69.22,2.669,102.0,1514.0,12.69,0,0
8,2024-06-01,5658.1,15.38,68.35,2.302,102.69,1520.3,12.79,0,0
8,2024-06-02,5667.8,9.65,67.73,2.214,101.96,1495.8,12.34,0,0
8,2024-06-03,5682.9,15.15,68.87,2.372,102.7,1514.3,12.56,0,0
8,2024-06-04,5697.5,14.56,68.05,2.347,101.74,1507.7,12.68,0,0
8,2024-06-05,5708.8,11.29,68.65,2.366,100.66,1526.3,12.01,0,0
8,2024-06-06,5721.5,12.77,66.78,2.683,101.6,1503.7,12.5,0,0
8,2024-06-07,5734.6,13.0,68.1,2.268,102.85,1531.3,12.69,0,0
8,2024-06-08,5747.0,12.41,68.15,2.377,101.28,1524.3,12.57,0,0
8,2024-06-09,5754.6,7.61,66.1,2.142,100.61,1514.9,12.39,0,0
8,2024-06-10,5767.5,12.93,69.15,2.67,102.31,1502.5,13.2,0,0
8,2024-06-11,5773.5,6.03,66.48,2.038,102.03,1510.3,13.0,0,0
8,2024-06-12,5786.6,13.1,66.34,2.408,100.92,1519.5,12.42,0,0
8,2024-06-13,5798.2,11.55,64.79,,101.46,1514.9,12.36,0,0
8,2024-06-14,5806.8,8.6,68.12,2.178,101.51,1505.2,12.63,0,0
8,2024-06-15,5820.8,14.04,66.0,2.254,101.7,1522.9,12.4,0,0
8,2024-06-16,5830.9,10.05,67.13,2.221,102.34,1513.2,12.8,0,0
8,2024-06-17,5841.7,10.86,68.48,2.427,101.29,1516.3,12.04,0,0
8,2024-06-18,5848.0,6.28,67.83,2.195,102.39,1522.0,12.35,0,0
8,2024-06-19,5858.0,10.01,67.02,2.543,101.16,1521.1,12.62,0,0
8,2024-06-20,5865.7,7.67,66.05,2.586,103.36,1522.6,12.72,0,0
8,2024-06-21,5874.5,8.76,67.53,,103.38,1519.6,11.97,0,0
8,2024-06-22,5883.0,8.52,,2.157,100.84,1508.6,12.13,0,0
8,2024-06-23,5889.4,6.46,68.34,2.269,100.47,1513.7,11.92,0,0
8,2024-06-24,5900.0,10.6,69.43,2.314,102.67,1524.8,12.16,0,0
8,2024-06-25,5911.3,11.23,66.99,2.302,101.95,1503.2,12.04,0,0
8,2024-06-26,5923.0,11.71,66.33,2.507,102.25,1505.0,12.58,0,0
8,2024-06-27,5933.6,10.62,67.95,2.434,101.04,1518.3,12.49,0,0
8,2024-06-28,5948.3,14.7,67.85,2.247,101.56,1513.3,12.37,0,0
8,2024-06-29,5954.7,6.38,67.64,2.344,101.35,1500.6,12.43,0,0
8,2024-06-30,5966.8,12.14,68.11,2.553,101.14,1512.8,12.89,0,0
8,2024-07-01,5981.5,14.66,67.41,2.705,98.73,1504.1,12.33,0,0
8,2024-07-02,5987.9,6.41,70.26,2.792,99.02,1514.8,12.18,0,0
8,2024-07-03,5998.8,10.96,73.04,2.908,97.0,1488.5,13.09,0,0
8,2024-07-04,6010.7,11.89,73.97,3.359,96.88,1497.2,12.87,0,0
8,2024-07-05,6018.6,7.91,75.87,3.241,96.44,1481.4,12.8,0,0
8,2024-07-06,6027.2,8.53,76.45,3.696,96.19,1451.7,13.38,0,0
8,2024-07-07,6041.0,13.86,78.06,3.798,95.41,1460.2,12.74,0,0
8,2024-07-08,6052.7,11.67,79.29,3.806,94.72,1452.7,13.19,0,0
8,2024-07-09,6061.9,9.16,79.76,4.182,91.62,1445.8,12.84,0,0
8,2024-07-10,6075.5,13.65,,4.17,93.5,1432.8,13.75,0,0
8,2024-07-11,6089.0,13.47,79.25,4.535,90.74,1439.4,14.26,0,0
8,2024-07-12,6098.4,9.45,82.71,4.504,89.95,1423.5,13.73,1,0
8,2024-07-13,6109.3,10.89,83.96,4.81,89.93,1428.9,13.77,1,0
8,2024-07-14,6122.0,12.65,85.68,4.958,88.47,1420.9,14.66,1,0
8,2024-07-15,6131.4,9.43,86.07,5.045,88.31,1404.0,14.43,1,0
8,2024-07-16,6143.7,12.29,89.14,5.262,87.63,1394.3,15.07,1,0
8,2024-07-17,6152.2,8.51,88.53,5.385,85.46,1388.0,14.52,1,0
8,2024-07-18,6161.1,8.92,91.73,5.829,85.18,1385.9,14.65,1,0
8,2024-07-19,6170.2,9.11,90.87,5.72,84.35,1381.5,15.13,0,1
8,2024-07-20,6185.6,15.36,67.04,2.376,102.65,1510.4,12.37,0,0
8,2024-07-21,6199.9,14.34,66.96,2.073,101.23,1510.7,12.49,0,0
8,2024-07-22,6211.6,11.65,67.15,2.283,101.19,1516.3,11.69,0,0
8,2024-07-23,6223.2,11.64,68.82,2.482,100.67,1522.3,12.94,0,0
8,2024-07-24,6229.8,6.56,67.32,2.458,100.78,1516.0,12.54,0,0
8,2024-07-25,6242.3,12.5,67.34,2.452,100.34,1513.8,12.39,0,0
8,2024-07-26,6251.5,9.28,66.9,2.382,100.99,1515.9,12.69,0,0
8,2024-07-27,6263.7,12.12,67.38,2.424,103.29,1499.6,12.06,0,0
8,2024-07-28,6278.1,14.4,67.86,2.603,102.38,1512.2,12.25,0,0
8,2024-07-29,6284.5,6.45,67.43,2.248,102.97,1504.0,12.58,0,0
8,2024-07-30,6296.6,12.07,67.49,2.57,100.74,1509.6,12.43,0,0
8,2024-07-31,6308.2,11.64,68.66,2.254,99.75,1506.7,12.55,0,0
8,2024-08-01,6316.3,8.07,67.92,2.432,102.01,1506.6,12.49,0,0
8,2024-08-02,6328.8,12.46,66.49,2.258,103.55,1506.1,12.61,0,0
8,2024-08-03,6340.3,11.55,67.56,2.514,101.21,1532.6,12.02,0,0
8,2024-08-04,6354.0,13.67,67.1,2.193,101.8,1513.6,12.8,0,0
8,2024-08-05,6361.1,7.11,68.16,2.236,100.12,1523.6,12.27,0,0
8,2024-08-06,6371.5,10.44,67.75,2.37,101.72,1520.1,12.44,0,0
8,2024-08-07,6387.5,15.98,68.77,2.268,101.57,1519.5,12.24,0,0
8,2024-08-08,6400.4,12.89,66.9,2.28,99.6,1518.4,12.33,0,0
8,2024-08-09,6413.2,12.84,,2.369,100.66,1530.7,12.49,0,0
8,2024-08-10,6422.4,9.18,66.58,2.199,100.58,1517.4,12.64,0,0
8,2024-08-11,6429.4,6.94,67.6,2.406,100.11,1499.8,12.69,0,0
8,2024-08-12,6444.9,15.49,66.11,2.442,100.97,1512.6,12.55,0,0
8,2024-08-13,6451.9,7.05,67.96,2.15,102.2,1505.6,12.24,0,0
8,2024-08-14,6467.8,15.93,67.59,2.423,101.06,1502.8,12.53,0,0
8,2024-08-15,6475.1,7.26,67.8,2.417,102.84,1517.5,12.49,0,0
8,2024-08-16,6482.8,7.71,68.43,2.452,101.33,1497.4,12.44,0,0
8,2024-08-17,6491.9,9.08,67.87,2.404,102.02,1514.9,12.58,0,0
8,2024-08-18,6503.0,11.12,66.37,2.439,102.19,1500.8,12.04,0,0
8,2024-08-19,6516.9,13.9,67.09,2.439,103.23,1512.6,11.81,0,0
8,2024-08-20,6532.6,15.71,67.56,2.423,100.98,1520.2,12.78,0,0
8,2024-08-21,6542.2,9.59,67.31,2.442,102.14,1508.8,12.38,0,0
8,2024-08-22,6548.4,6.2,67.44,2.618,100.75,1504.5,12.54,0,0
8,2024-08-23,6560.6,12.17,69.26,2.583,103.42,1511.3,12.16,0,0
8,2024-08-24,6573.7,13.11,67.74,2.369,100.65,1519.0,12.8,0,0
8,2024-08-25,6583.7,9.97,68.02,2.293,102.08,1516.4,12.52,0,0
8,2024-08-26,6591.5,7.83,65.63,2.577,103.25,1513.4,12.37,0,0
8,2024-08-27,6600.6,9.06,68.39,2.73,100.5,1507.3,12.5,0,0
8,2024-08-28,6613.1,12.56,70.49,2.382,102.29,1510.8,11.9,0,0
8,2024-08-29,6624.1,10.94,68.99,2.461,100.7,1519.5,12.53,0,0
8,2024-08-30,6637.5,13.43,67.2,2.338,104.02,1512.9,12.87,0,0
8,2024-08-31,6645.7,8.18,69.92,2.466,99.8,1515.9,12.51,0,0
8,2024-09-01,6660.1,14.42,67.67,2.089,100.18,1511.1,12.47,0,0
8,2024-09-02,6667.7,7.56,67.95,2.308,100.57,1505.0,12.32,0,0
8,2024-09-03,6677.0,9.3,67.38,2.495,100.6,1530.0,12.74,0,0
8,2024-09-04,6688.9,11.91,67.35,,102.21,1520.3,12.79,0,0
8,2024-09-05,6702.2,13.37,65.39,2.47,103.49,1516.2,12.29,0,0
8,2024-09-06,6710.9,8.66,68.43,2.465,102.85,1512.7,12.53,0,0
8,2024-09-07,6726.4,15.48,67.35,2.473,101.93,1525.4,12.49,0,0
8,2024-09-08,6739.4,13.06,67.45,2.31,101.7,1507.6,12.54,0,0
8,2024-09-09,6747.6,8.18,67.92,2.501,101.09,1519.4,12.19,0,0
8,2024-09-10,6760.9,13.26,67.23,2.664,102.09,1514.3,12.76,0,0
8,2024-09-11,6773.8,12.96,67.91,2.313,101.49,1511.9,12.59,0,0
8,2024-09-12,6787.4,13.53,68.85,2.286,101.88,1511.8,12.78,0,0
8,2024-09-13,6802.5,15.16,68.05,2.361,100.95,1524.5,12.08,0,0
8,2024-09-14,6815.6,13.12,67.49,2.428,100.49,1499.0,12.1,0,0
8,2024-09-15,6825.2,9.52,67.52,2.232,101.72,1527.3,13.04,0,0
8,2024-09-16,6839.1,13.91,67.84,2.318,101.7,1522.2,12.76,0,0
8,2024-09-17,6852.0,12.96,66.81,2.605,101.1,1514.3,12.17,0,0
8,2024-09-18,6863.8,11.74,67.85,2.557,100.93,1512.1,12.68,0,0
8,2024-09-19,6873.3,9.54,68.33,2.238,102.25,1513.9,12.28,0,0
8,2024-09-20,6888.5,15.21,67.73,2.666,102.15,1517.9,11.91,0,0
8,2024-09-21,6899.6,11.13,67.22,2.322,103.57,1523.9,11.79,0,0
8,2024-09-22,6911.9,12.28,67.36,2.437,103.07,1517.9,12.41,0,0
8,2024-09-23,6922.1,10.15,68.29,2.393,100.5,1516.2,12.89,0,0
8,2024-09-24,6935.9,13.81,66.54,2.524,101.5,1514.2,12.88,0,0
8,2024-09-25,6945.3,9.41,66.83,2.215,100.33,1499.3,12.8,0,0
8,2024-09-26,6959.4,14.11,66.04,2.307,99.85,1500.7,12.67,0,0
8,2024-09-27,6966.5,7.08,67.68,2.249,103.89,1522.8,12.51,0,0
8,2024-09-28,6979.6,13.09,68.5,2.228,103.17,1517.8,12.76,0,0
8,2024-09-29,6990.3,10.77,68.97,2.275,101.06,1520.6,11.82,0,0
8,2024-09-30,7003.3,12.99,69.19,2.261,102.94,1520.5,12.72,0,0
8,2024-10-01,7014.6,11.31,66.95,2.483,103.09,1518.9,12.08,0,0
8,2024-10-02,7022.0,7.34,67.89,2.328,99.77,1521.0,12.15,0,0
8,2024-10-03,7032.8,10.77,67.24,2.348,102.54,1507.2,12.63,0,0
8,2024-10-04,7048.4,15.65,69.29,2.111,101.2,1518.5,12.7,0,0
8,2024-10-05,7061.9,13.55,68.95,2.535,102.08,1517.6,12.24,0,0
8,2024-10-06,7071.0,9.0,67.81,2.13,104.7,1524.6,12.61,0,0
8,2024-10-07,7086.4,15.44,67.02,2.401,103.28,1485.1,12.59,0,0
8,2024-10-08,7100.2,13.79,64.19,2.586,101.57,1533.1,12.33,0,0
8,2024-10-09,7109.8,9.64,66.21,2.617,103.12,1520.8,12.47,0,0
8,2024-10-10,7121.9,12.04,65.79,2.179,99.77,1516.1,13.04,0,0
8,2024-10-11,7132.1,10.27,66.2,2.36,102.2,1506.4,12.33,0,0
8,2024-10-12,7139.1,6.97,69.52,2.502,102.22,1511.7,12.34,0,0
8,2024-10-13,7153.2,14.06,66.35,2.326,102.4,1516.8,12.46,0,0
8,2024-10-14,7161.1,7.91,66.58,2.549,101.19,1527.4,12.36,0,0
8,2024-10-15,7171.6,10.58,66.72,2.081,102.08,1526.2,12.66,0,0
8,2024-10-16,7184.7,13.03,70.24,2.409,102.55,1519.0,12.86,0,0
8,2024-10-17,7200.0,15.32,67.58,2.454,99.37,1519.9,12.34,0,0
8,2024-10-18,7206.6,6.63,68.64,2.215,101.38,1515.6,12.16,0,0
8,2024-10-19,7216.6,9.93,67.82,2.507,100.79,1505.9,13.01,0,0
8,2024-10-20,7228.7,12.15,65.66,2.233,102.36,1507.7,12.45,0,0
8,2024-10-21,7242.5,13.79,69.18,2.63,103.07,1521.7,11.91,0,0
8,2024-10-22,7257.7,15.21,68.04,2.338,101.08,1519.7,12.98,0,0
8,2024-10-23,7263.7,6.0,67.52,2.363,100.61,1509.1,12.76,0,0
