transaction_id,amount,hour_of_day,day_of_week,merchant_category,is_foreign_transaction,distance_from_home_km,transactions_last_24h,card_present,account_age_days,is_fraud
29403,61.16,15,0,online_retail,0,28.0,0.0,1,405,0
17030,35.99,14,3,restaurant,0,4.5,0.0,0,787,0
15647,107.7,14,0,entertainment,0,38.6,4.0,0,3454,0
40761,64.5,7,2,online_retail,0,16.4,2.0,1,2115,0
16726,114.72,16,3,grocery,0,1.5,2.0,0,2727,0
40810,88.9,15,1,gas_station,1,38.4,2.0,1,146,0
1623,122.38,10,6,restaurant,0,8.8,4.0,1,632,0
12876,63.15,18,6,grocery,0,30.5,2.0,1,2725,0
31897,8.75,8,0,online_retail,1,3.5,4.0,1,2698,0
22181,114.51,12,2,grocery,0,19.1,2.0,1,2007,0
39953,180.6,23,1,travel,0,1.0,2.0,1,995,0
49178,36.9,16,2,electronics,1,28.2,3.0,1,1070,0
31654,85.79,17,4,utilities,0,18.0,0.0,1,1820,0
38244,38.9,13,0,grocery,0,1.2,3.0,0,415,0
26666,116.52,8,3,gas_station,0,7.4,4.0,1,2317,0
31890,102.06,10,1,online_retail,0,14.4,3.0,1,954,0
16459,25.68,14,0,entertainment,0,18.5,3.0,0,1907,0
8997,71.86,15,5,restaurant,0,15.7,2.0,1,404,0
11373,132.06,23,0,restaurant,0,11.6,,1,1984,0
41402,147.87,13,6,entertainment,0,15.6,5.0,1,2714,0
17686,28.31,1,3,online_retail,1,24.8,1.0,1,3254,0
23753,82.02,10,6,gas_station,0,66.6,2.0,1,585,0
34073,38.55,16,6,grocery,0,22.2,2.0,1,2560,0
41197,104.63,22,6,grocery,0,5.0,2.0,1,2263,0
36802,51.26,10,6,restaurant,0,21.7,0.0,1,2747,0
35368,69.34,14,6,entertainment,1,13.9,0.0,1,317,0
12809,206.47,8,5,online_retail,0,68.0,2.0,1,3151,0
2574,41.52,2,5,restaurant,0,35.9,1.0,0,2258,0
27857,43.59,19,4,entertainment,0,18.1,2.0,1,2037,0
35955,89.05,18,4,travel,0,5.4,4.0,0,2339,0
28530,52.07,15,3,utilities,0,46.7,3.0,1,2831,0
37600,78.3,19,0,grocery,0,35.2,3.0,1,1420,0
20608,50.63,8,3,electronics,0,38.8,2.0,1,543,0
24558,34.99,13,5,grocery,0,40.7,4.0,1,961,0
2107,30.37,23,2,grocery,0,21.9,2.0,1,2519,0
19064,28.87,12,5,online_retail,0,1.0,1.0,0,267,0
48286,50.16,21,0,travel,0,17.1,2.0,1,3421,0
45649,164.83,14,0,restaurant,0,23.2,0.0,1,904,0
29976,229.89,19,6,restaurant,0,2.7,3.0,1,1263,0
17772,64.37,18,6,grocery,0,2.0,2.0,1,1995,0
43862,98.92,9,5,gas_station,0,19.7,0.0,1,3289,0
7084,159.29,5,4,online_retail,0,6.6,3.0,1,129,0
45961,45.8,8,4,entertainment,0,20.1,2.0,0,3496,0
1280,33.03,5,3,gas_station,0,17.6,3.0,0,728,0
13222,47.52,21,0,grocery,0,0.5,3.0,0,1117,0
33573,80.94,10,2,grocery,0,4.4,2.0,1,182,0
14597,144.5,13,0,gas_station,0,8.9,2.0,1,90,0
11383,20.32,20,6,entertainment,0,14.7,5.0,1,3066,0
37335,27.24,15,0,gas_station,0,5.1,3.0,1,1139,0
29379,28.56,12,6,grocery,0,0.9,1.0,0,1289,0
49614,663.1,19,1,travel,1,135.4,3.0,1,1934,1
15359,31.9,13,2,restaurant,0,31.6,1.0,0,2275,0
37610,177.86,6,0,utilities,0,23.1,3.0,1,2444,0
19979,16.0,8,2,gas_station,0,39.8,2.0,1,3593,0
22420,180.06,15,2,grocery,0,19.5,2.0,0,875,0
23237,119.34,10,4,electronics,0,15.9,3.0,1,3258,0
42881,187.48,21,1,restaurant,0,3.6,3.0,1,2035,0
8706,65.8,2,0,restaurant,0,8.5,0.0,1,2293,0
31420,71.3,18,3,restaurant,0,12.9,3.0,1,698,0
13860,73.8,7,1,grocery,0,3.4,1.0,1,1563,0
41875,69.05,12,4,restaurant,0,3.7,1.0,1,1108,0
36221,61.15,19,5,online_retail,0,14.1,6.0,1,1682,0
20080,26.96,17,5,restaurant,0,1.4,,1,2842,0
2199,164.69,7,6,gas_station,0,11.0,3.0,1,1205,0
16033,20.07,14,2,electronics,0,24.5,0.0,1,171,0
4426,47.45,17,1,gas_station,0,5.9,1.0,0,2166,0
6151,126.67,13,6,grocery,0,15.3,3.0,1,1138,0
47058,32.74,10,4,restaurant,0,11.5,5.0,0,353,0
17328,9.7,20,5,electronics,0,12.0,3.0,0,1432,0
823,113.63,9,6,grocery,0,8.9,1.0,1,933,0
47839,21.44,7,5,online_retail,0,3.9,3.0,1,1481,0
21390,56.64,19,6,grocery,0,7.4,4.0,1,1189,0
41125,49.27,11,5,grocery,0,9.5,1.0,0,3300,0
12176,9.35,9,2,restaurant,0,1.8,0.0,1,2241,0
18923,39.26,15,4,gas_station,0,11.6,1.0,1,458,0
47918,108.94,12,5,grocery,0,34.9,1.0,1,2682,0
9504,70.89,12,1,restaurant,0,17.6,2.0,0,2207,0
31822,39.43,21,4,grocery,0,53.1,1.0,0,3006,0
21592,42.7,12,3,grocery,0,3.7,3.0,1,3062,0
49411,391.28,0,4,travel,0,192.7,5.0,0,2617,1
7971,44.69,9,1,restaurant,0,22.8,2.0,0,3495,0
13576,113.52,14,0,online_retail,0,37.5,4.0,0,3386,0
35823,149.19,15,5,online_retail,0,1.8,5.0,1,3023,0
20060,99.83,14,2,online_retail,0,9.9,2.0,0,81,0
24161,62.95,19,4,restaurant,0,0.1,2.0,0,298,0
39987,33.65,16,6,grocery,0,,0.0,1,507,0
6723,43.0,9,2,online_retail,0,2.6,1.0,0,1490,0
3301,27.26,12,2,grocery,0,1.1,0.0,0,1100,0
19695,101.55,13,4,online_retail,0,4.0,1.0,1,1005,0
31481,86.24,16,2,restaurant,0,0.2,0.0,0,207,0
8520,126.29,7,1,grocery,0,14.7,2.0,1,3452,0
10683,32.29,11,6,online_retail,0,1.3,2.0,0,3076,0
30679,171.95,16,6,online_retail,0,25.6,2.0,0,1126,0
47064,229.82,19,2,online_retail,0,0.7,3.0,0,3397,0
10999,24.84,10,3,electronics,0,41.5,1.0,1,2976,0
45369,73.83,7,3,online_retail,0,15.6,1.0,0,640,0
44040,31.29,9,5,grocery,0,55.9,4.0,1,1699,0
49761,418.56,4,6,entertainment,0,9.8,6.0,0,2198,1
19847,120.12,18,4,online_retail,0,31.3,2.0,0,1266,0
26400,56.92,18,4,grocery,0,18.0,2.0,1,3586,0
40412,64.38,14,0,online_retail,0,1.6,3.0,0,2440,0
16439,14.33,7,3,gas_station,0,22.7,3.0,0,1429,0
47191,69.91,15,5,entertainment,0,11.3,3.0,1,2967,0
10094,11.27,18,2,electronics,0,28.5,0.0,0,1800,0
34250,130.41,13,2,utilities,0,49.2,2.0,1,1593,0
37642,144.82,17,6,restaurant,0,18.3,2.0,1,2416,0
13088,51.76,15,4,gas_station,0,13.2,3.0,0,1251,0
40807,66.0,13,5,electronics,0,33.2,1.0,1,1597,0
12343,67.39,13,0,utilities,0,29.3,3.0,1,864,0
25523,91.38,11,1,restaurant,0,1.2,3.0,1,2983,0
38566,60.37,15,2,gas_station,0,,0.0,0,1114,0
11486,175.47,7,0,grocery,0,29.8,3.0,1,1829,0
26738,11.19,18,1,online_retail,1,25.3,1.0,1,360,0
38001,157.94,8,3,utilities,0,31.2,4.0,0,2305,0
6646,58.46,10,2,entertainment,0,5.1,0.0,0,1589,0
28866,69.95,14,2,electronics,0,3.7,2.0,1,1572,0
48303,25.23,16,4,electronics,0,26.4,0.0,1,3186,0
38259,10.15,16,3,entertainment,0,1.5,1.0,0,891,0
33537,185.46,16,1,gas_station,0,4.1,3.0,1,956,0
18450,61.73,4,2,utilities,0,4.4,1.0,1,1196,0
23571,19.83,22,3,restaurant,0,10.4,0.0,0,467,0
28072,42.02,13,5,grocery,0,11.8,2.0,1,642,0
7312,41.71,15,5,utilities,0,45.6,1.0,1,3392,0
24862,97.77,10,4,online_retail,0,4.8,1.0,0,1841,0
42461,74.58,16,0,restaurant,0,8.3,1.0,0,582,0
20909,115.65,9,0,restaurant,0,39.1,3.0,1,2835,0
27953,94.32,12,5,entertainment,0,40.3,3.0,1,1228,0
2718,163.61,0,2,entertainment,0,26.6,1.0,0,2015,0
2080,65.52,10,1,grocery,0,14.6,1.0,0,254,0
27966,43.01,8,2,entertainment,0,15.5,2.0,1,2529,0
33720,57.72,15,3,grocery,0,18.9,3.0,0,3094,0
24443,262.39,13,4,online_retail,0,27.8,1.0,1,2618,0
2483,28.4,10,0,grocery,0,20.7,4.0,1,1541,0
26839,43.71,15,6,utilities,0,,2.0,0,453,0
41950,51.06,14,2,grocery,0,1.3,4.0,1,147,0
1760,97.0,15,3,electronics,0,15.5,3.0,1,2127,0
9985,163.9,12,0,entertainment,1,15.7,1.0,1,2842,0
20807,89.94,8,6,restaurant,0,26.8,2.0,0,816,0
9917,164.42,23,0,online_retail,0,42.0,0.0,1,2674,0
21567,76.15,9,6,online_retail,0,3.8,0.0,1,3191,0
31196,25.3,19,2,electronics,0,5.1,4.0,1,463,0
24918,34.04,9,6,gas_station,0,10.4,2.0,1,3295,0
37012,60.38,10,1,gas_station,0,7.7,0.0,0,510,0
19817,139.68,13,6,electronics,0,31.0,1.0,0,975,0
46164,36.73,7,1,entertainment,0,21.0,3.0,1,564,0
4945,52.03,11,4,entertainment,0,8.4,2.0,1,669,0
27697,102.5,10,4,online_retail,0,21.5,3.0,1,3101,0
38357,145.89,13,0,grocery,0,,1.0,1,934,0
16242,72.67,16,3,online_retail,0,58.1,2.0,1,55,0
10396,17.28,15,1,grocery,0,12.0,5.0,1,2259,0
19098,33.7,18,6,online_retail,0,,1.0,1,1325,0
4758,96.58,14,2,electronics,0,25.5,2.0,0,3529,0
28735,112.96,13,0,grocery,0,21.0,2.0,0,1999,0
37149,73.45,0,6,gas_station,0,15.9,3.0,1,791,0
46241,40.9,17,6,electronics,0,15.0,2.0,0,669,0
22360,73.66,8,0,restaurant,0,41.0,0.0,0,1910,0
19957,119.38,6,2,grocery,0,13.5,2.0,0,2784,0
45766,162.32,10,0,grocery,0,17.8,0.0,1,1235,0
5300,87.19,18,6,restaurant,0,11.8,4.0,0,3511,0
1991,27.98,21,2,grocery,1,21.1,1.0,1,258,0
45081,127.95,16,1,online_retail,0,3.8,1.0,1,676,0
45720,43.35,11,0,restaurant,0,2.5,3.0,1,819,0
13491,61.76,15,0,grocery,0,50.5,6.0,0,974,0
4972,37.38,9,6,grocery,0,16.9,2.0,1,2017,0
49678,245.89,23,3,online_retail,0,183.5,7.0,0,2896,1
45995,104.45,19,2,online_retail,0,15.1,,1,1812,0
6784,52.28,8,3,travel,0,35.4,4.0,0,3401,0
36369,35.3,13,3,online_retail,0,13.8,1.0,0,259,0
8667,116.15,16,5,online_retail,0,1.1,3.0,1,1495,0
8071,94.2,11,6,grocery,0,39.9,4.0,1,2793,0
8578,72.87,8,0,online_retail,0,15.2,3.0,1,3062,0
7974,43.74,16,2,restaurant,1,8.5,1.0,1,2096,0
43083,28.69,11,0,grocery,0,15.8,1.0,1,3224,0
34394,175.45,8,2,online_retail,0,37.9,1.0,0,2064,0
25151,22.74,10,0,online_retail,0,58.2,2.0,1,130,0
40739,88.94,17,4,online_retail,0,16.3,1.0,0,1961,0
13225,65.75,22,6,grocery,0,5.2,2.0,1,1145,0
32410,23.32,16,3,restaurant,0,12.7,3.0,1,1013,0
36981,92.59,9,4,travel,0,29.9,1.0,1,2485,0
39225,71.98,11,6,electronics,0,15.8,1.0,1,264,0
31881,41.06,16,1,grocery,0,37.0,3.0,1,1472,0
9525,217.05,14,1,gas_station,0,27.2,0.0,0,721,0
11695,80.37,9,4,electronics,0,20.5,2.0,0,2375,0
2709,102.96,14,2,travel,0,8.9,1.0,0,884,0
39283,112.77,13,2,entertainment,0,37.1,2.0,0,2815,0
37431,61.24,10,2,grocery,0,2.4,4.0,0,1948,0
34623,74.66,16,2,grocery,0,47.6,3.0,0,3014,0
35841,48.21,11,4,utilities,0,35.7,3.0,1,1865,0
19257,129.81,10,1,restaurant,0,23.6,3.0,0,187,0
47524,24.81,10,5,gas_station,0,2.8,1.0,1,2599,0
1646,86.58,16,6,grocery,0,16.6,2.0,1,2527,0
36186,52.23,20,5,utilities,0,49.8,4.0,1,463,0
36245,54.07,9,0,online_retail,0,30.4,1.0,0,1502,0
22117,28.98,10,1,restaurant,0,16.1,0.0,1,2381,0
11054,23.05,14,6,online_retail,0,37.7,2.0,1,3213,0
34561,27.57,8,4,restaurant,0,16.5,0.0,1,2712,0
13719,59.96,17,4,online_retail,0,,3.0,1,2350,0
47883,49.26,12,0,online_retail,0,35.9,2.0,1,3215,0
3798,107.36,10,3,grocery,0,20.9,1.0,1,1267,0
3369,40.68,22,2,utilities,0,19.5,3.0,1,832,0
44328,81.06,11,1,gas_station,0,2.4,1.0,1,2824,0
39965,126.9,7,3,entertainment,0,3.9,0.0,0,580,0
20531,32.5,11,3,utilities,0,2.7,2.0,1,2543,0
44410,112.32,17,3,entertainment,0,14.7,4.0,1,1120,0
41564,14.97,14,5,utilities,0,13.6,2.0,0,393,0
27633,34.31,19,6,electronics,0,18.7,0.0,1,2854,0
127,96.96,13,6,grocery,0,45.3,4.0,0,3135,0
38728,27.21,20,4,online_retail,0,23.7,1.0,0,3199,0
46404,39.54,15,6,online_retail,0,23.6,1.0,0,474,0
15344,34.31,10,6,grocery,0,9.9,0.0,0,2207,0
37220,64.79,12,3,gas_station,0,4.0,3.0,1,1820,0
39916,210.4,21,3,utilities,0,5.6,1.0,0,3435,0
19916,20.54,14,4,travel,0,20.3,7.0,1,3190,0
27307,88.02,15,2,gas_station,0,2.7,2.0,1,3023,0
33596,107.09,20,4,travel,0,0.1,2.0,1,274,0
26216,96.49,14,2,online_retail,0,25.0,3.0,1,1901,0
15329,52.9,14,0,restaurant,0,6.1,3.0,1,1106,0
17369,108.81,7,2,online_retail,0,12.3,1.0,0,176,0
44242,13.29,9,2,gas_station,0,0.5,3.0,0,1754,0
7784,165.78,12,2,utilities,0,30.5,0.0,0,837,0
10381,69.17,11,2,gas_station,0,33.6,1.0,0,870,0
10458,71.88,0,1,restaurant,0,49.5,2.0,1,951,0
2444,41.99,14,4,grocery,0,13.3,1.0,0,2750,0
24939,71.96,8,3,grocery,0,20.7,3.0,1,149,0
10542,94.79,10,6,restaurant,0,19.4,2.0,1,3613,0
815,76.46,13,1,restaurant,0,15.5,1.0,1,2755,0
13000,79.69,14,0,grocery,0,12.1,1.0,0,2025,0
44166,50.16,8,2,restaurant,0,20.6,5.0,0,1121,0
48856,14.4,18,5,entertainment,0,1.6,3.0,1,2278,0
43880,119.67,10,6,online_retail,0,33.7,0.0,1,2024,0
14154,98.97,18,3,restaurant,0,12.7,1.0,1,1883,0
12299,11.08,20,0,grocery,0,32.2,2.0,0,2451,0
5780,63.98,23,4,gas_station,0,17.6,1.0,1,2070,0
34885,76.24,9,3,gas_station,0,16.7,3.0,1,2452,0
33562,104.84,11,5,restaurant,0,2.1,1.0,1,799,0
10148,75.02,9,3,grocery,0,11.7,3.0,1,1296,0
39667,97.15,1,5,restaurant,0,3.1,2.0,1,177,0
35443,32.61,19,2,restaurant,0,9.1,2.0,1,2442,0
16479,73.16,18,3,restaurant,0,28.8,2.0,0,2334,0
48539,97.04,8,2,gas_station,0,21.6,0.0,1,1699,0
20610,21.0,18,5,restaurant,0,13.5,0.0,0,1083,0
3757,124.0,17,3,grocery,0,4.7,2.0,1,449,0
35660,102.86,4,0,grocery,0,23.5,6.0,0,3214,0
18756,86.84,17,2,online_retail,0,16.0,4.0,1,1656,0
14383,123.1,19,6,online_retail,0,32.3,3.0,1,1026,0
20104,44.89,3,6,online_retail,0,6.3,3.0,1,2612,0
35997,11.94,15,5,grocery,0,20.2,3.0,1,1287,0
40632,69.19,16,5,restaurant,0,5.7,1.0,1,41,0
6360,67.92,23,3,grocery,0,33.0,6.0,0,1534,0
49022,133.01,15,2,utilities,0,17.7,4.0,1,2626,0
29487,83.52,14,6,gas_station,0,6.5,1.0,1,778,0
23711,55.59,7,2,grocery,0,6.2,3.0,0,262,0
46198,198.87,8,1,grocery,0,37.7,0.0,1,2697,0
43873,17.56,11,6,utilities,0,29.5,3.0,1,952,0
46715,3.72,19,1,travel,0,3.1,,1,1604,0
37381,121.59,6,3,restaurant,0,28.7,1.0,0,2667,0
32266,77.15,17,6,entertainment,0,,1.0,1,1805,0
19030,146.86,12,4,gas_station,1,11.1,4.0,1,1525,0
2244,82.15,16,4,travel,0,2.2,1.0,1,3104,0
38142,149.69,18,2,online_retail,0,20.3,2.0,1,632,0
2337,217.23,12,4,grocery,0,18.4,1.0,1,2179,0
17335,170.63,11,0,entertainment,0,1.1,1.0,1,919,0
32155,90.39,11,4,online_retail,0,30.9,3.0,1,1088,0
44029,145.23,13,0,grocery,1,11.9,3.0,1,2933,0
1121,127.75,7,0,online_retail,0,33.6,3.0,1,2838,0
32185,93.57,12,6,grocery,0,27.8,1.0,0,2790,0
10790,88.89,8,4,grocery,0,28.3,0.0,0,3602,0
33188,162.27,10,6,restaurant,0,18.0,1.0,0,1422,0
923,28.51,9,4,gas_station,0,3.3,4.0,0,2782,0
9447,136.18,7,3,restaurant,0,20.1,0.0,1,2901,0
25054,97.0,14,0,gas_station,0,41.3,0.0,1,2535,0
5409,35.9,9,5,online_retail,0,12.3,5.0,1,2643,0
5789,136.23,14,5,grocery,0,36.8,1.0,1,2353,0
15375,85.64,12,1,utilities,0,13.1,0.0,1,1978,0
21952,58.0,16,3,online_retail,0,6.0,1.0,0,2217,0
31274,43.91,12,6,grocery,0,21.6,2.0,0,1522,0
24520,80.29,7,4,online_retail,0,17.1,4.0,0,2949,0
17587,26.28,7,1,gas_station,1,47.4,1.0,1,1431,0
31111,68.29,13,3,grocery,0,7.0,1.0,1,2237,0
27203,17.46,14,0,online_retail,0,52.8,2.0,1,1470,0
41158,40.38,18,0,utilities,0,8.1,0.0,0,318,0
1971,129.41,14,2,gas_station,0,,1.0,0,708,0
11303,104.44,11,4,gas_station,0,29.1,3.0,0,3371,0
4019,228.55,23,4,restaurant,0,42.1,2.0,1,1899,0
26728,59.1,18,4,online_retail,0,38.0,2.0,1,1985,0
36456,112.43,18,2,grocery,0,40.4,5.0,1,1236,0
18382,205.37,6,4,gas_station,0,24.6,4.0,0,2126,0
45559,35.48,17,1,online_retail,0,37.2,2.0,1,2739,0
11247,59.1,16,4,restaurant,0,40.1,1.0,0,1264,0
34017,68.95,19,4,gas_station,1,26.6,2.0,1,3626,0
2193,234.28,8,1,gas_station,0,3.0,3.0,1,2296,0
19097,87.88,18,0,online_retail,0,42.6,4.0,1,122,0
9185,149.0,10,5,electronics,0,6.4,4.0,1,559,0
18575,43.23,21,1,online_retail,0,23.5,0.0,0,2912,0
37439,220.85,11,0,grocery,0,30.1,3.0,1,243,0
21527,41.46,2,6,restaurant,0,12.4,2.0,0,396,0
5985,119.94,22,2,grocery,0,26.7,0.0,0,518,0
6566,97.4,11,0,gas_station,0,15.2,2.0,0,1347,0
7805,57.69,6,5,gas_station,0,38.7,0.0,1,2215,0
11955,133.35,20,4,entertainment,0,6.3,1.0,1,294,0
39712,43.45,12,5,entertainment,0,15.2,0.0,1,858,0
28174,44.45,21,0,grocery,0,37.0,4.0,1,480,0
29288,35.2,9,4,travel,0,,3.0,1,303,0
9511,73.35,11,5,entertainment,0,52.8,0.0,1,2383,0
43304,43.5,14,5,online_retail,0,1.4,3.0,0,1801,0
18521,56.16,16,0,grocery,0,23.5,1.0,1,217,0
17450,75.28,12,2,gas_station,0,18.4,1.0,1,3299,0
14061,37.87,6,2,restaurant,0,16.9,2.0,0,2742,0
16985,39.67,14,1,utilities,0,29.2,1.0,1,3128,0
20612,32.53,17,4,restaurant,0,2.5,3.0,0,2822,0
40346,17.29,19,4,electronics,0,45.9,2.0,0,827,0
78,41.49,8,4,electronics,0,9.8,2.0,1,3009,0
23931,73.47,16,1,electronics,0,0.6,3.0,0,393,0
19283,180.04,10,6,grocery,0,30.7,0.0,1,2637,0
15525,195.74,21,4,online_retail,0,15.6,3.0,0,2448,0
21205,13.3,14,0,grocery,1,5.0,3.0,0,3247,0
23326,98.08,11,4,electronics,0,4.0,3.0,1,2862,0
30524,29.55,7,2,travel,0,24.5,3.0,0,2049,0
41833,83.37,10,4,online_retail,0,2.4,4.0,1,2918,0
8008,103.67,14,2,restaurant,0,25.3,3.0,1,831,0
21853,154.93,19,4,utilities,0,2.4,1.0,1,2071,0
5952,135.7,7,5,gas_station,0,7.6,2.0,1,3643,0
43926,92.45,10,6,restaurant,0,18.6,2.0,1,1856,0
36160,109.19,7,2,online_retail,0,18.5,1.0,1,1077,0
5416,39.85,9,2,utilities,0,,4.0,1,1577,0
8163,143.96,10,0,restaurant,0,27.4,2.0,1,746,0
19020,45.67,8,5,restaurant,0,1.5,3.0,1,1921,0
5257,115.84,20,3,gas_station,0,19.7,3.0,0,2927,0
36299,114.29,8,4,grocery,0,36.0,4.0,0,1102,0
8568,44.75,21,1,gas_station,0,21.7,1.0,0,2996,0
1909,20.59,12,2,grocery,0,39.0,2.0,1,273,0
42930,158.02,9,6,gas_station,0,7.2,0.0,0,2444,0
236,66.94,7,5,gas_station,0,5.2,1.0,0,1642,0
12220,25.72,12,5,gas_station,1,37.3,2.0,1,3299,0
31038,16.77,7,0,gas_station,0,33.4,2.0,1,53,0
17989,18.64,13,6,grocery,0,17.1,3.0,1,2881,0
40753,78.68,13,1,restaurant,0,38.7,2.0,1,980,0
42079,21.88,18,5,electronics,0,17.2,3.0,0,1092,0
28254,138.32,9,4,gas_station,0,20.5,0.0,0,2361,0
36259,60.56,18,5,restaurant,0,4.6,2.0,1,446,0
26615,83.33,18,5,gas_station,0,43.7,2.0,1,1814,0
32294,28.21,17,3,entertainment,0,,1.0,0,1635,0
14232,15.53,12,6,grocery,0,19.9,3.0,0,3102,0
27535,157.84,18,3,entertainment,1,12.8,1.0,1,1837,0
19217,26.67,21,3,grocery,0,7.2,3.0,0,1591,0
43337,78.02,11,3,travel,0,2.7,2.0,1,156,0
1343,117.96,15,2,grocery,0,7.5,2.0,0,48,0
8513,87.23,9,1,online_retail,0,9.7,5.0,0,250,0
34388,65.17,22,2,grocery,0,6.1,4.0,0,1830,0
5288,27.99,9,1,online_retail,0,9.0,2.0,0,2483,0
39810,42.16,13,0,entertainment,0,0.5,1.0,1,1460,0
2220,41.01,10,1,electronics,0,24.9,2.0,1,1952,0
9866,14.59,10,5,travel,0,5.5,2.0,1,3160,0
22423,40.75,14,0,gas_station,0,,3.0,0,171,0
16645,159.18,19,1,grocery,0,10.5,3.0,1,2082,0
49229,95.26,7,2,grocery,0,10.7,2.0,1,3339,0
45746,86.35,14,1,restaurant,0,54.5,0.0,0,1942,0
20129,83.9,15,2,restaurant,0,16.4,1.0,1,1785,0
47363,21.25,10,2,online_retail,0,10.5,5.0,1,3194,0
39757,94.41,6,6,gas_station,0,48.8,3.0,0,461,0
32255,34.04,20,3,restaurant,0,5.9,0.0,0,1475,0
20619,165.84,19,0,grocery,0,6.8,3.0,1,890,0
1918,56.0,13,0,electronics,1,6.7,4.0,1,2657,0
1829,29.01,17,2,grocery,0,28.6,1.0,0,1370,0
42534,14.25,6,3,restaurant,0,0.4,3.0,0,633,0
45376,377.64,9,5,online_retail,0,16.2,0.0,0,1400,0
12942,78.03,14,0,restaurant,0,29.2,2.0,1,3185,0
39002,177.36,11,0,grocery,0,1.7,0.0,0,278,0
2049,59.68,10,1,restaurant,0,4.5,1.0,1,3446,0
39052,88.63,6,4,online_retail,1,0.1,2.0,0,3067,0
36977,24.16,5,1,gas_station,0,33.2,1.0,1,1477,0
45588,158.05,17,4,grocery,0,11.1,0.0,0,3065,0
26387,109.79,9,4,restaurant,0,54.3,2.0,0,790,0
42102,31.71,16,3,restaurant,0,6.6,3.0,1,375,0
30106,41.69,17,2,restaurant,0,26.6,0.0,0,703,0
6470,85.3,16,6,gas_station,1,18.2,0.0,0,2337,0
32044,55.49,14,3,gas_station,0,14.9,2.0,1,907,0
49287,39.54,10,6,gas_station,1,25.3,1.0,0,2011,0
46515,54.21,13,2,online_retail,0,10.0,2.0,1,1430,0
48154,50.15,13,6,entertainment,0,51.8,0.0,1,700,0
13704,40.03,15,1,online_retail,0,25.8,4.0,0,357,0
10955,40.94,22,1,travel,0,15.3,0.0,1,820,0
847,134.76,16,0,online_retail,0,38.4,5.0,1,684,0
38329,106.73,5,0,online_retail,0,11.8,0.0,1,569,0
13235,71.13,16,5,travel,0,30.4,0.0,0,2510,0
47078,18.7,12,3,grocery,0,30.0,2.0,0,945,0
18936,26.52,11,5,grocery,0,16.2,5.0,1,1481,0
46686,36.78,10,0,utilities,0,37.3,5.0,1,669,0
118,15.05,17,6,online_retail,0,16.4,2.0,0,3484,0
41606,86.22,11,2,grocery,0,15.7,1.0,1,1205,0
22351,53.11,12,3,restaurant,0,2.3,1.0,1,1465,0
28747,185.76,8,6,electronics,0,28.2,1.0,0,3320,0
14044,24.32,19,6,entertainment,0,5.9,1.0,0,3120,0
41428,124.87,6,4,online_retail,0,12.7,1.0,1,1659,0
16390,87.75,17,3,grocery,0,28.8,3.0,1,448,0
38111,20.81,12,0,online_retail,0,0.5,4.0,0,2286,0
9112,242.98,21,2,grocery,0,33.6,4.0,0,384,0
10788,16.47,12,4,travel,0,1.7,1.0,0,3046,0
4325,27.19,21,6,grocery,0,14.1,2.0,1,2780,0
35359,55.06,21,1,grocery,0,12.7,1.0,1,3630,0
24819,13.41,13,4,electronics,0,1.3,1.0,1,3058,0
13047,59.0,12,4,online_retail,0,25.6,2.0,1,2538,0
27447,50.24,21,6,electronics,0,27.5,2.0,0,271,0
20120,44.78,20,2,restaurant,0,29.4,3.0,0,1678,0
13919,31.77,18,6,online_retail,0,0.3,4.0,1,2086,0
10590,86.17,13,5,online_retail,0,9.5,3.0,1,2166,0
11614,94.55,9,1,electronics,0,27.1,0.0,0,3222,0
27140,121.1,15,5,gas_station,0,13.2,2.0,1,2471,0
6768,39.8,17,6,restaurant,1,11.7,1.0,1,1426,0
5623,27.25,16,1,online_retail,0,34.9,1.0,1,1307,0
1606,201.28,12,3,online_retail,0,17.5,3.0,0,2348,0
26901,72.15,12,0,grocery,1,21.6,0.0,0,2132,0
27286,27.58,16,3,grocery,0,49.0,0.0,1,2832,0
28025,48.07,8,3,grocery,0,15.8,1.0,0,1544,0
3813,69.55,10,5,online_retail,0,11.4,2.0,0,503,0
47046,75.14,9,2,grocery,0,44.4,3.0,1,1839,0
17261,156.55,18,5,online_retail,0,19.3,1.0,1,2973,0
10555,122.3,23,1,restaurant,0,20.9,4.0,0,1716,0
10168,17.51,20,5,restaurant,0,17.3,0.0,1,2110,0
34530,104.87,8,2,online_retail,0,16.4,1.0,0,666,0
48448,149.95,8,4,grocery,0,25.5,2.0,1,2678,0
19124,44.08,23,2,online_retail,0,15.0,3.0,1,1755,0
35241,169.59,8,1,electronics,0,4.3,1.0,0,119,0
15914,19.88,12,3,grocery,0,22.0,1.0,1,1012,0
6739,56.25,19,2,utilities,0,34.7,0.0,1,2999,0
23276,40.68,16,1,gas_station,0,36.2,0.0,0,3038,0
15729,31.58,13,3,gas_station,0,30.1,2.0,1,633,0
12200,41.0,9,5,travel,0,6.1,,0,3576,0
7944,108.03,16,4,online_retail,0,26.6,3.0,0,1314,0
12911,18.04,9,6,gas_station,0,26.6,3.0,1,398,0
14370,76.22,15,5,grocery,0,2.4,5.0,0,3041,0
26070,31.51,21,5,gas_station,0,48.4,3.0,0,989,0
6372,68.56,18,0,entertainment,0,10.2,1.0,1,1319,0
